,Y,X,Species,Tissue,Status,Count,Height,PlotN
4752,1,4,Salix richardsonii,Leaf,Live,1,28,SP31
4753,1,4,XXXothergram,Leaf,Live,1,NA,SP31
4754,1,4,XXXothergram,Leaf,Live,2,NA,SP31
4755,1,4,XXXlitter,NA,Dead,NA,NA,SP31
4756,1,4,XXXothermoss,NA,Live,NA,NA,SP31
4757,1,5,Salix richardsonii,Leaf,Live,3,32.8,SP31
4758,1,5,XXXothergram,Leaf,Live,4,NA,SP31
4759,1,5,XXXothergram,Leaf,Live,6,NA,SP31
4760,1,5,Salix richardsonii,Stem,Live,1,NA,SP31
4761,1,5,XXXothermoss,NA,Live,NA,NA,SP31
4762,1,6,Salix richardsonii,Leaf,Live,2,26,SP31
4763,1,6,XXXothergram,Leaf,Live,3,NA,SP31
4764,1,6,XXXothergram,Leaf,Live,4,NA,SP31
4765,1,6,XXXlitter,NA,Dead,NA,NA,SP31
4766,1,6,XXXothermoss,NA,Live,NA,NA,SP31
4767,2,1,XXXothergram,Leaf,Live,3,21.5,SP31
4768,2,1,XXXothermoss,NA,Live,NA,NA,SP31
4769,2,2,Salix richardsonii,Leaf,Live,4,27.5,SP31
4770,2,2,XXXothergram,Leaf,Live,2,NA,SP31
4771,2,2,Salix arctica,Leaf,Live,1,NA,SP31
4772,2,2,XXXothergram,Leaf,Live,2,NA,SP31
4773,2,2,XXXlitter,NA,Dead,NA,NA,SP31
4774,2,3,XXXothergram,Leaf,Live,7,43,SP31
4775,2,3,XXXothergram,Leaf,Live,2,NA,SP31
4776,2,3,XXXlitter,NA,Dead,NA,NA,SP31
4777,2,3,XXXothermoss,NA,Live,NA,NA,SP31
4778,2,4,XXXothergram,Leaf,Live,3,30.6,SP31
4779,2,4,XXXothergram,Leaf,Live,2,NA,SP31
4780,2,4,XXXlitter,NA,Dead,NA,NA,SP31
4781,2,4,XXXothermoss,NA,Live,NA,NA,SP31
4782,2,5,XXXothergram,Leaf,Live,4,28.3,SP31
4783,2,5,XXXothergram,Leaf,Live,3,NA,SP31
4784,2,5,Salix arctica,Leaf,Live,1,NA,SP31
4785,2,5,XXXlitter,NA,Dead,NA,NA,SP31
4786,2,6,XXXothergram,Leaf,Live,1,24.5,SP31
4787,2,6,XXXothergram,Leaf,Live,5,NA,SP31
4788,2,6,XXXlitter,NA,Dead,NA,NA,SP31
4789,3,1,XXXothergram,Leaf,Live,2,26.5,SP31
4790,3,1,XXXothergram,Leaf,Live,6,NA,SP31
4791,3,1,Salix arctica,Stem,Live,1,NA,SP31
4792,3,1,XXXlitter,NA,Dead,NA,NA,SP31
4793,3,2,XXXothergram,Leaf,Live,1,28.8,SP31
4794,3,2,XXXothergram,Leaf,Live,7,NA,SP31
4795,3,2,XXXlitter,NA,Dead,NA,NA,SP31
4796,3,3,XXXothergram,Leaf,Live,3,26.5,SP31
4797,3,3,XXXothergram,Leaf,Live,4,NA,SP31
4798,3,3,Salix arctica,Leaf,Live,1,NA,SP31
4799,3,3,XXXlitter,NA,Dead,NA,NA,SP31
4800,3,4,Salix richardsonii,Leaf,Live,2,20.6,SP31
4801,3,4,XXXothergram,Leaf,Live,1,NA,SP31
4802,3,4,XXXothergram,Leaf,Live,NA,NA,SP31
4803,3,4,XXXlitter,NA,Dead,NA,NA,SP31
4804,3,5,XXXothergram,Leaf,Live,4,24,SP31
4805,3,5,XXXothergram,Leaf,Live,1,NA,SP31
4806,3,5,XXXlitter,NA,Dead,NA,NA,SP31
4807,3,6,XXXothergram,Leaf,Live,1,18.9,SP31
4808,3,6,XXXothergram,Leaf,Live,3,NA,SP31
4809,3,6,XXXlitter,NA,Dead,NA,NA,SP31
4810,4,1,Salix richardsonii,Leaf,Live,5,28.3,SP31
4811,4,1,Salix arctica,Leaf,Live,1,NA,SP31
4812,4,1,XXXothergram,Leaf,Live,5,NA,SP31
4813,4,1,XXXlitter,NA,Dead,NA,NA,SP31
4814,4,2,Salix richardsonii,Leaf,Live,2,33.9,SP31
4815,4,2,XXXothergram,Leaf,Live,2,NA,SP31
4816,4,2,XXXothergram,Leaf,Live,3,NA,SP31
4817,4,2,XXXlitter,NA,Dead,NA,NA,SP31
4818,4,3,Salix richardsonii,Leaf,Live,1,33.8,SP31
4819,4,3,XXXothergram,Leaf,Live,3,NA,SP31
4820,4,3,XXXothergram,Leaf,Live,5,NA,SP31
4821,4,3,Equisetum,Leaf,Live,1,NA,SP31
4822,4,3,XXXlitter,NA,Dead,NA,NA,SP31
4823,4,4,Equisetum,Leaf,Live,1,41.8,SP31
4824,4,4,XXXothergram,Leaf,Live,5,NA,SP31
4825,4,4,Salix arctica,Leaf,Live,1,NA,SP31
4826,4,4,XXXlitter,NA,Dead,NA,NA,SP31
4827,4,4,XXXothermoss,NA,Live,NA,NA,SP31
4828,4,5,Salix richardsonii,Stem,Live,1,20.6,SP31
4829,4,5,Salix arctica,Leaf,Live,1,NA,SP31
4830,4,5,XXXothergram,Leaf,Live,4,NA,SP31
4831,4,5,XXXothergram,Leaf,Live,1,NA,SP31
4832,4,5,XXXlitter,NA,Dead,NA,NA,SP31
4833,4,6,Salix richardsonii,Leaf,Live,2,30.3,SP31
4834,4,6,XXXothergram,Leaf,Live,1,NA,SP31
4835,4,6,XXXlitter,NA,Dead,NA,NA,SP31
4836,5,1,Salix richardsonii,Leaf,Live,2,32.9,SP31
4837,5,1,XXXothergram,Leaf,Live,1,NA,SP31
4838,5,1,Salix arctica,Leaf,Live,2,NA,SP31
4839,5,1,XXXlitter,NA,Dead,NA,NA,SP31
4840,5,1,XXXothermoss,NA,Live,NA,NA,SP31
4841,5,2,Salix richardsonii,Leaf,Live,2,44.6,SP31
4842,5,2,Salix richardsonii,Stem,Live,2,NA,SP31
4843,5,2,XXXothergram,Leaf,Live,1,NA,SP31
4844,5,2,XXXothergram,Leaf,Live,4,NA,SP31
4845,5,2,XXXlitter,NA,Dead,NA,NA,SP31
4846,5,3,Salix richardsonii,Leaf,Live,2,24.8,SP31
4847,5,3,XXXothergram,Leaf,Live,2,NA,SP31
4848,5,3,XXXothergram,Leaf,Live,3,NA,SP31
4849,5,3,XXXlitter,NA,Dead,NA,NA,SP31
4850,5,3,XXXothermoss,NA,Live,NA,NA,SP31
4851,5,4,XXXothergram,Leaf,Live,2,27.8,SP31
4852,5,4,XXXothergram,Leaf,Live,3,NA,SP31
4853,5,4,XXXlitter,NA,Dead,NA,NA,SP31
4854,5,5,Salix richardsonii,Stem,Live,1,26.2,SP31
4855,5,5,XXXothergram,Leaf,Live,3,NA,SP31
4856,5,5,XXXothergram,Leaf,Live,3,NA,SP31
4857,5,5,XXXlitter,NA,Dead,NA,NA,SP31
4858,5,6,Salix richardsonii,Leaf,Live,2,36.1,SP31
4859,5,6,XXXothergram,Leaf,Live,1,NA,SP31
4860,5,6,Salix arctica,Leaf,Live,2,NA,SP31
4861,5,6,Salix arctica,Stem,Live,1,NA,SP31
4862,5,6,XXXothergram,Leaf,Live,3,NA,SP31
4863,5,6,XXXlitter,NA,Dead,NA,NA,SP31
4864,5,6,XXXothermoss,NA,Live,NA,NA,SP31
4865,6,1,Salix richardsonii,Leaf,Live,1,28.8,SP31
4866,6,1,XXXothergram,Leaf,Live,5,NA,SP31
4867,6,1,XXXothergram,Leaf,Live,2,NA,SP31
4868,6,1,XXXlitter,NA,Dead,NA,NA,SP31
4869,6,2,Salix richardsonii,Leaf,Live,3,37.1,SP31
4870,6,2,XXXothergram,Leaf,Live,1,NA,SP31
4871,6,2,XXXothergram,Leaf,Live,4,NA,SP31
4872,6,2,XXXlitter,NA,Dead,NA,NA,SP31
4873,6,3,Salix richardsonii,Leaf,Live,1,29.8,SP31
4874,6,3,XXXothergram,Leaf,Live,6,NA,SP31
4875,6,3,XXXothergram,Leaf,Live,3,NA,SP31
4876,6,3,Equisetum,Leaf,Live,3,NA,SP31
4877,6,3,Equisetum,Stem,Live,2,NA,SP31
4878,6,3,XXXlitter,NA,Dead,NA,NA,SP31
4879,6,4,XXXothergram,Leaf,Live,6,19.6,SP31
4880,6,4,XXXothergram,Leaf,Live,4,NA,SP31
4881,6,4,Equisetum,Stem,Live,1,NA,SP31
4882,6,4,XXXlitter,NA,Dead,NA,NA,SP31
4883,6,4,XXXothermoss,NA,Live,NA,NA,SP31
4884,6,5,XXXothergram,Leaf,Live,2,27.9,SP31
4885,6,5,XXXothergram,Leaf,Live,2,NA,SP31
4886,6,5,XXXlitter,NA,Dead,NA,NA,SP31
4887,6,6,XXXothergram,Leaf,Live,3,11.1,SP31
4888,6,6,XXXothergram,Leaf,Live,1,NA,SP31
4889,6,6,Salix richardsonii,Stem,Live,1,NA,SP31
4890,6,6,XXXlitter,NA,Dead,NA,NA,SP31
4891,1,1,XXXothergram,Leaf,Live,2,26.1,SP32
4892,1,1,Equisetum,Leaf,Live,3,NA,SP32
4893,1,1,XXXothergram,Leaf,Live,2,NA,SP32
4894,1,1,XXXotherforb,Leaf,Live,1,NA,SP32
4895,1,1,XXXlitter,NA,Dead,NA,NA,SP32
4896,1,1,XXXothermoss,NA,Live,NA,NA,SP32
4897,1,2,Salix richardsonii,Leaf,Live,3,32.7,SP32
4898,1,2,Salix richardsonii,Stem,Live,1,NA,SP32
4899,1,2,XXXothergram,Leaf,Live,1,NA,SP32
4900,1,2,XXXothergram,Leaf,Live,6,NA,SP32
4901,1,2,XXXlitter,NA,Dead,NA,NA,SP32
4902,1,2,XXXothermoss,NA,Live,NA,NA,SP32
4903,1,3,XXXothergram,Leaf,Live,3,30.5,SP32
4904,1,3,XXXothergram,Leaf,Live,2,NA,SP32
4905,1,3,XXXotherforb,Leaf,Live,1,NA,SP32
4906,1,3,XXXlitter,NA,Dead,NA,NA,SP32
4907,1,3,XXXothermoss,NA,Live,NA,NA,SP32
4908,1,4,XXXothergram,Leaf,Live,2,3.3,SP32
4909,1,4,XXXothergram,Leaf,Live,5,NA,SP32
4910,1,4,XXXlitter,NA,Dead,NA,NA,SP32
4911,1,4,XXXothermoss,NA,Live,NA,NA,SP32
4912,1,5,XXXothergram,Leaf,Live,2,4.5,SP32
4913,1,5,XXXlitter,NA,Dead,NA,NA,SP32
4914,1,5,XXXothermoss,NA,Live,NA,NA,SP32
4915,1,6,XXXothergram,Leaf,Live,2,15.9,SP32
4916,1,6,XXXothergram,Leaf,Live,3,NA,SP32
4917,1,6,XXXotherforb,Leaf,Litter,2,NA,SP32
4918,1,6,XXXlitter,NA,Dead,NA,NA,SP32
4919,1,6,XXXothermoss,NA,Live,NA,NA,SP32
4920,2,1,Salix richardsonii,Leaf,Live,3,33.8,SP32
4921,2,1,XXXothergram,Leaf,Live,2,NA,SP32
4922,2,1,XXXothergram,Leaf,Live,3,NA,SP32
4923,2,1,XXXlitter,NA,Dead,NA,NA,SP32
4924,2,1,XXXothermoss,NA,Live,NA,NA,SP32
4925,2,2,XXXothergram,Leaf,Live,5,6.7,SP32
4926,2,2,Equisetum,Leaf,Live,2,NA,SP32
4927,2,2,XXXothergram,Leaf,Live,1,NA,SP32
4928,2,2,XXXlitter,NA,Dead,NA,NA,SP32
4929,2,2,XXXothermoss,NA,Live,NA,NA,SP32
4930,2,3,XXXothergram,Leaf,Live,2,16.9,SP32
4931,2,3,Salix richardsonii,Stem,Live,1,NA,SP32
4932,2,3,XXXotherforb,Leaf,Live,2,NA,SP32
4933,2,3,XXXothergram,Leaf,Live,2,NA,SP32
4934,2,3,Equisetum,Leaf,Live,1,NA,SP32
4935,2,3,XXXlitter,NA,Dead,NA,NA,SP32
4936,2,3,XXXothermoss,NA,Live,NA,NA,SP32
4937,2,4,Salix richardsonii,Leaf,Live,3,35.2,SP32
4938,2,4,Salix richardsonii,Stem,Live,2,NA,SP32
4939,2,4,XXXothergram,Stem,Live,1,NA,SP32
4940,2,4,XXXothergram,Leaf,Live,3,NA,SP32
4941,2,4,XXXothergram,Leaf,Live,4,NA,SP32
4942,2,4,XXXlitter,NA,Dead,NA,NA,SP32
4943,2,4,XXXothermoss,NA,Live,NA,NA,SP32
4944,2,5,XXXothergram,Leaf,Live,3,6.8,SP32
4945,2,5,XXXotherforb,Leaf,Live,1,NA,SP32
4946,2,5,XXXlitter,NA,Dead,NA,NA,SP32
4947,2,5,XXXothermoss,NA,Live,NA,NA,SP32
4948,2,6,Salix richardsonii,Leaf,Live,3,25.6,SP32
4949,2,6,XXXothergram,Leaf,Live,5,NA,SP32
4950,2,6,XXXothergram,Stem,Live,1,NA,SP32
4951,2,6,XXXotherforb,Leaf,Live,1,NA,SP32
4952,2,6,XXXlitter,NA,Dead,NA,NA,SP32
4953,2,6,XXXothermoss,NA,Live,NA,NA,SP32
4954,3,1,XXXothergram,Leaf,Live,6,5.3,SP32
4955,3,1,XXXlitter,NA,Dead,NA,NA,SP32
4956,3,1,XXXothermoss,NA,Live,NA,NA,SP32
4957,3,2,XXXothergram,Leaf,Live,5,22.6,SP32
4958,3,2,XXXothergram,Leaf,Live,3,NA,SP32
4959,3,2,XXXlitter,NA,Dead,NA,NA,SP32
4960,3,2,XXXothermoss,NA,Live,NA,NA,SP32
4961,3,3,XXXothergram,Leaf,Live,5,29.4,SP32
4962,3,3,XXXothergram,Leaf,Live,2,NA,SP32
4963,3,3,XXXlitter,NA,Dead,NA,NA,SP32
4964,3,3,XXXothermoss,NA,Live,NA,NA,SP32
4965,3,4,Salix richardsonii,Leaf,Live,4,26,SP32
4966,3,4,Salix richardsonii,Stem,Live,1,NA,SP32
4967,3,4,XXXothergram,Leaf,Live,2,NA,SP32
4968,3,4,XXXothergram,Leaf,Live,3,NA,SP32
4969,3,4,XXXlitter,NA,Dead,NA,NA,SP32
4970,3,4,XXXothermoss,NA,Live,NA,NA,SP32
4971,3,5,Salix richardsonii,Leaf,Live,2,28.7,SP32
4972,3,5,Salix richardsonii,Stem,Live,1,NA,SP32
4973,3,5,XXXothergram,Leaf,Live,6,NA,SP32
4974,3,5,XXXothergram,Leaf,Live,2,NA,SP32
4975,3,5,XXXlitter,NA,Dead,NA,NA,SP32
4976,3,5,XXXothermoss,NA,Live,NA,NA,SP32
4977,3,6,XXXothergram,Leaf,Live,1,22.4,SP32
4978,3,6,XXXothergram,Stem,Live,1,NA,SP32
4979,3,6,XXXlitter,NA,Dead,NA,NA,SP32
4980,3,6,XXXothermoss,NA,Live,NA,NA,SP32
4981,4,1,XXXothergram,Leaf,Live,3,11,SP32
4982,4,1,XXXothergram,Leaf,Live,4,NA,SP32
4983,4,1,XXXlitter,NA,Dead,NA,NA,SP32
4984,4,1,XXXothermoss,NA,Live,NA,NA,SP32
4985,4,2,XXXothergram,Flower stalk,Live,1,17.4,SP32
4986,4,2,XXXothergram,Leaf,Live,2,NA,SP32
4987,4,2,XXXothergram,Leaf,Live,7,NA,SP32
4988,4,2,XXXlitter,NA,Dead,NA,NA,SP32
4989,4,2,XXXothermoss,NA,Live,NA,NA,SP32
4990,4,3,XXXothergram,Leaf,Live,5,25,SP32
4991,4,3,XXXothergram,Leaf,Live,5,NA,SP32
4992,4,3,XXXlitter,NA,Dead,NA,NA,SP32
4993,4,3,XXXothermoss,NA,Live,NA,NA,SP32
4994,4,4,XXXothergram,Leaf,Live,1,19.6,SP32
4995,4,4,XXXothergram,Leaf,Live,4,NA,SP32
4996,4,4,XXXlitter,NA,Dead,NA,NA,SP32
4997,4,4,XXXothermoss,NA,Live,NA,NA,SP32
4998,4,5,Salix richardsonii,Leaf,Live,1,25.4,SP32
4999,4,5,XXXothergram,Leaf,Live,3,NA,SP32
5000,4,5,XXXothergram,Leaf,Live,5,NA,SP32
5001,4,5,XXXlitter,NA,Dead,NA,NA,SP32
5002,4,5,XXXothermoss,NA,Live,NA,NA,SP32
5003,5,1,XXXothergram,Leaf,Live,3,16.6,SP32
5004,5,1,XXXothergram,Leaf,Live,3,NA,SP32
5005,5,1,XXXotherforb,Leaf,Live,1,NA,SP32
5006,5,1,XXXlitter,NA,Dead,NA,NA,SP32
5007,5,1,XXXothermoss,NA,Live,NA,NA,SP32
5008,5,2,XXXothergram,Leaf,Live,1,25.6,SP32
5009,5,2,XXXlitter,NA,Dead,NA,NA,SP32
5010,5,2,XXXothermoss,NA,Live,NA,NA,SP32
5011,5,3,XXXothermoss,NA,Live,NA,0,SP32
5012,5,3,XXXlitter,NA,Dead,NA,NA,SP32
5013,5,4,Equisetum,Leaf,Live,1,20.9,SP32
5014,5,4,XXXothergram,Flower,Live,1,NA,SP32
5015,5,4,XXXothergram,Leaf,Live,2,NA,SP32
5016,5,4,XXXlitter,NA,Dead,NA,NA,SP32
5017,5,4,XXXothermoss,NA,Live,NA,NA,SP32
5018,5,5,XXXothergram,Leaf,Live,4,26.8,SP32
5019,5,5,XXXlitter,NA,Dead,NA,NA,SP32
5020,5,5,XXXothermoss,NA,Live,NA,NA,SP32
5021,5,6,XXXothergram,Leaf,Live,4,3.2,SP32
5022,5,6,XXXlitter,NA,Dead,NA,NA,SP32
5023,5,6,XXXothermoss,NA,Live,NA,NA,SP32
5024,6,1,XXXotherforb,Leaf,Live,1,5.1,SP32
5025,6,1,XXXothergram,Leaf,Live,3,NA,SP32
5026,6,1,XXXlitter,NA,Dead,NA,NA,SP32
5027,6,2,Salix richardsonii,Leaf,Live,2,32.7,SP32
5028,6,2,Salix richardsonii,Stem,Live,1,NA,SP32
5029,6,2,Salix richardsonii,Stem,Live,1,NA,SP32
5030,6,2,XXXothermoss,NA,Live,NA,NA,SP32
5031,6,2,XXXlitter,NA,Dead,NA,NA,SP32
5032,6,3,Equisetum,Leaf,Live,3,13.5,SP32
5033,6,3,XXXothergram,Leaf,Live,1,NA,SP32
5034,6,3,Equisetum,Leaf,Live,2,NA,SP32
5035,6,3,XXXlitter,NA,Dead,NA,NA,SP32
5036,6,3,XXXothermoss,NA,Live,NA,NA,SP32
5037,6,4,XXXothergram,Leaf,Live,1,19.6,SP32
5038,6,4,XXXothergram,Stem,Live,1,NA,SP32
5039,6,4,XXXothergram,Leaf,Live,1,NA,SP32
5040,6,4,XXXlitter,NA,Dead,NA,NA,SP32
5041,6,4,XXXothermoss,NA,Live,NA,NA,SP32
5042,6,5,XXXothergram,Leaf,Live,5,48.9,SP32
5043,6,5,XXXothergram,Leaf,Live,3,NA,SP32
5044,6,5,Salix arctica,Leaf,Live,1,NA,SP32
5045,6,5,Salix arctica,Stem,Live,1,NA,SP32
5046,6,5,XXXotherforb,Leaf,Live,1,NA,SP32
5047,6,5,XXXlitter,NA,Dead,NA,NA,SP32
5048,6,6,Salix richardsonii,Leaf,Live,2,27.7,SP32
5049,6,6,Salix richardsonii,Stem,Live,1,NA,SP32
5050,6,6,XXXothergram,Leaf,Live,1,NA,SP32
5051,6,6,XXXothergram,Leaf,Live,8,NA,SP32
5052,6,6,XXXlitter,NA,Dead,NA,NA,SP32
5053,1,1,XXXothergram,Leaf,Live,5,22.5,SP33
5054,1,1,XXXothergram,Leaf,Live,7,NA,SP33
5055,1,1,XXXotherforb,Leaf,Live,1,NA,SP33
5056,1,1,XXXothermoss,NA,Live,NA,NA,SP33
5057,1,2,XXXothergram,Leaf,Live,2,19,SP33
5058,1,2,XXXothergram,Stem,Live,1,NA,SP33
5059,1,2,XXXothermoss,NA,Live,2,NA,SP33
5060,1,2,XXXothermoss,NA,Live,NA,NA,SP33
5061,1,3,Salix richardsonii,Stem,Live,1,50.9,SP33
5062,1,3,Salix richardsonii,Leaf,Live,4,NA,SP33
5063,1,3,XXXothergram,Leaf,Live,1,NA,SP33
5064,1,3,XXXothergram,Leaf,Live,1,NA,SP33
5065,1,3,XXXothermoss,NA,Live,NA,NA,SP33
5066,1,4,XXXothergram,Leaf,Live,2,16.6,SP33
5067,1,4,XXXothergram,Leaf,Live,2,NA,SP33
5068,1,4,Salix richardsonii,Stem,Live,1,NA,SP33
5069,1,4,XXXlitter,NA,Dead,NA,NA,SP33
5070,1,4,XXXothermoss,NA,Live,NA,NA,SP33
5071,1,5,Salix richardsonii,Leaf,Live,2,42.5,SP33
5072,1,5,XXXothergram,Leaf,Live,2,NA,SP33
5073,1,5,Salix richardsonii,Stem,Live,1,NA,SP33
5074,1,5,XXXlitter,NA,Dead,NA,NA,SP33
5075,1,5,XXXothermoss,NA,Live,NA,NA,SP33
5076,1,6,XXXothergram,Leaf,Live,2,30.4,SP33
5077,1,6,XXXothergram,Leaf,Live,2,NA,SP33
5078,1,6,Salix richardsonii,Stem,Live,1,NA,SP33
5079,1,6,XXXlitter,NA,Dead,NA,NA,SP33
5080,1,6,XXXothermoss,NA,Live,NA,NA,SP33
5081,2,1,Salix richardsonii,Leaf,Live,1,27.1,SP33
5082,2,1,XXXothergram,Leaf,Live,2,NA,SP33
5083,2,1,XXXothergram,Leaf,Live,4,NA,SP33
5084,2,1,XXXlitter,NA,Dead,NA,NA,SP33
5085,2,1,XXXothermoss,NA,Live,NA,NA,SP33
5086,2,2,XXXothergram,Leaf,Live,2,17.5,SP33
5087,2,2,XXXlitter,NA,Dead,NA,NA,SP33
5088,2,2,XXXothermoss,NA,Live,NA,NA,SP33
5089,2,3,Salix richardsonii,Leaf,Live,1,13.2,SP33
5090,2,3,Salix richardsonii,Leaf,Live,1,NA,SP33
5091,2,3,XXXothergram,Leaf,Live,2,NA,SP33
5092,2,3,XXXothergram,Leaf,Live,1,NA,SP33
5093,2,3,XXXlitter,NA,Dead,NA,NA,SP33
5094,2,3,XXXothermoss,NA,Live,NA,NA,SP33
5095,2,4,XXXothergram,Leaf,Live,3,3.2,SP33
5096,2,4,XXXlitter,NA,Dead,NA,NA,SP33
5097,2,4,XXXothermoss,NA,Live,NA,NA,SP33
5098,2,5,XXXothergram,Leaf,Live,2,25.7,SP33
5099,2,5,XXXothergram,Leaf,Live,1,NA,SP33
5100,2,5,XXXlitter,NA,Dead,NA,NA,SP33
5101,2,5,XXXothermoss,NA,Live,NA,NA,SP33
5102,2,6,XXXothergram,Leaf,Live,2,9,SP33
5103,2,6,XXXlitter,NA,Dead,NA,NA,SP33
5104,2,6,XXXothermoss,NA,Live,NA,NA,SP33
5105,3,1,XXXothergram,Leaf,Live,5,19.3,SP33
5106,3,1,XXXothergram,Leaf,Live,7,NA,SP33
5107,3,1,XXXlitter,NA,Dead,NA,NA,SP33
5108,3,1,XXXothermoss,NA,Live,NA,NA,SP33
5109,3,2,Salix richardsonii,Leaf,Live,1,30.1,SP33
5110,3,2,XXXothergram,Leaf,Live,4,NA,SP33
5111,3,2,XXXlitter,NA,Dead,NA,NA,SP33
5112,3,2,XXXothermoss,NA,Live,NA,NA,SP33
5113,3,3,XXXothergram,Leaf,Live,3,17.5,SP33
5114,3,3,XXXotherforb,Flower stalk,Live,1,NA,SP33
5115,3,3,XXXlitter,NA,Dead,NA,NA,SP33
5116,3,3,XXXothermoss,NA,Live,NA,NA,SP33
5117,3,4,XXXothergram,Leaf,Live,5,20.9,SP33
5118,3,4,XXXothergram,Leaf,Live,4,NA,SP33
5119,3,4,XXXlitter,NA,Dead,NA,NA,SP33
5120,3,4,XXXothermoss,NA,Live,NA,NA,SP33
5121,3,5,XXXothergram,Leaf,Live,3,3.9,SP33
5122,3,5,XXXotherforb,Leaf,Live,1,NA,SP33
5123,3,5,XXXlitter,NA,Dead,NA,NA,SP33
5124,3,5,XXXothermoss,NA,Live,NA,NA,SP33
5125,3,6,Salix richardsonii,Stem,Live,1,12,SP33
5126,3,6,XXXothergram,Stem,Live,2,NA,SP33
5127,3,6,XXXlitter,NA,Dead,NA,NA,SP33
5128,3,6,XXXothermoss,NA,Live,NA,NA,SP33
5129,4,1,XXXothergram,Leaf,Live,2,23.2,SP33
5130,4,1,XXXothergram,Leaf,Live,4,NA,SP33
5131,4,1,XXXlitter,NA,Dead,NA,NA,SP33
5132,4,1,XXXothermoss,NA,Live,NA,NA,SP33
5133,4,2,XXXothergram,Leaf,Live,1,20.4,SP33
5134,4,2,XXXothergram,Leaf,Live,2,NA,SP33
5135,4,2,Equisetum,Leaf,Live,1,NA,SP33
5136,4,2,XXXlitter,NA,Dead,NA,NA,SP33
5137,4,2,XXXothermoss,NA,Live,NA,NA,SP33
5138,4,3,XXXothergram,Leaf,Live,5,27.4,SP33
5139,4,3,Equisetum,Leaf,Live,1,NA,SP33
5140,4,3,XXXothergram,Leaf,Live,3,NA,SP33
5141,4,3,XXXlitter,NA,Dead,NA,NA,SP33
5142,4,3,XXXothermoss,NA,Live,NA,NA,SP33
5143,4,4,XXXothergram,Leaf,Live,1,23,SP33
5144,4,4,XXXothergram,Leaf,Live,3,NA,SP33
5145,4,4,XXXothermoss,NA,Live,NA,NA,SP33
5146,4,5,XXXothergram,Leaf,Live,3,22.4,SP33
5147,4,5,XXXothergram,Flower,Live,1,NA,SP33
5148,4,5,XXXothergram,Leaf,Live,2,NA,SP33
5149,4,5,XXXothermoss,NA,Live,NA,NA,SP33
5150,4,5,XXXlitter,NA,Dead,NA,NA,SP33
5151,4,6,XXXothergram,Leaf,Live,1,6.7,SP33
5152,4,6,XXXotherforb,Leaf,Live,1,NA,SP33
5153,4,6,XXXlitter,NA,Dead,NA,NA,SP33
5154,4,6,XXXothermoss,NA,Live,NA,NA,SP33
5155,5,1,XXXothergram,Leaf,Live,4,21.2,SP33
5156,5,1,Salix richardsonii,Stem,Live,1,NA,SP33
5157,5,1,XXXothergram,Leaf,Live,2,NA,SP33
5158,5,1,XXXothermoss,NA,Live,NA,NA,SP33
5159,5,2,XXXothergram,Leaf,Live,2,13.2,SP33
5160,5,2,XXXothergram,Leaf,Live,3,NA,SP33
5161,5,2,XXXlitter,NA,Dead,NA,NA,SP33
5162,5,2,XXXothermoss,NA,Live,NA,NA,SP33
5163,5,3,XXXothergram,Leaf,Live,1,16.3,SP33
5164,5,3,XXXothergram,Leaf,Live,4,NA,SP33
5165,5,3,Salix richardsonii,Stem,Live,1,NA,SP33
5166,5,3,XXXlitter,NA,Dead,NA,NA,SP33
5167,5,3,XXXothermoss,NA,Live,NA,NA,SP33
5168,5,4,XXXothergram,Leaf,Live,3,21.9,SP33
5169,5,4,XXXothergram,Leaf,Live,3,NA,SP33
5170,5,4,XXXlitter,NA,Dead,NA,NA,SP33
5171,5,4,XXXothermoss,NA,Live,NA,NA,SP33
5172,5,5,XXXothergram,Leaf,Live,5,25.5,SP33
5173,5,5,Equisetum,Leaf,Live,2,NA,SP33
5174,5,5,XXXotherforb,Leaf,Live,3,NA,SP33
5175,5,5,XXXothergram,Leaf,Live,1,NA,SP33
5176,5,5,XXXlitter,NA,Dead,NA,NA,SP33
5177,5,5,XXXothermoss,NA,Live,NA,NA,SP33
5178,5,6,XXXothergram,Leaf,Live,4,9,SP33
5179,5,6,XXXothergram,Leaf,Live,3,NA,SP33
5180,5,6,XXXlitter,NA,Dead,NA,NA,SP33
5181,5,6,XXXothermoss,NA,Live,NA,NA,SP33
5182,1,1,Salix richardsonii,Stem,Live,1,25.7,SP34
5183,1,1,Equisetum,Stem,Live,1,NA,SP34
5184,1,2,Salix richardsonii,Leaf,Live,3,25.3,SP34
5185,1,2,Salix richardsonii,Stem,Live,2,NA,SP34
5186,1,2,Equisetum,Leaf,Live,3,NA,SP34
5187,1,2,XXXbareground,NA,Litter,NA,NA,SP34
5188,1,3,XXXbareground,NA,Litter,NA,0,SP34
5189,1,4,Salix richardsonii,Stem,Live,NA,28.3,SP34
5190,1,4,XXXvegetatedground,NA,Live,NA,NA,SP34
5191,1,5,Equisetum,Leaf,Live,4,10.6,SP34
5192,1,5,XXXbareground,NA,Litter,NA,NA,SP34
5193,1,6,Salix richardsonii,Leaf,Live,3,25,SP34
5194,1,6,Salix richardsonii,Seed pod,Live,1,NA,SP34
5195,1,6,Equisetum,Leaf,Live,1,NA,SP34
5196,1,6,XXXbareground,NA,Litter,NA,NA,SP34
